sat_number,sat_name,slot_date,total_meters,expected_blocks,block_0800_hrs,percentage_0800_hrs,block_1200_hrs,percentage_1200_hrs,block_2400_hrs,percentage_2400_hrs
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-19,100000,4800000.0,4552551,94.84,4585822,95.54,4687981,97.67
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-19,25000,1204368.0,1144621,95.04,1149549,95.45,1166706,96.87
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-19,100000,4800000.0,4602392,95.88,4609108,96.02,4692483,97.76
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-19,100000,4800000.0,4572278,95.26,4614467,96.13,4736580,98.68
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-19,100000,4800000.0,4576934,95.35,4593526,95.7,4670111,97.29
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-19,100000,4856640.0,4594886,94.61,4626712,95.27,4740321,97.6
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-19,120000,5760000.0,5302877,92.06,5334661,92.62,5537384,96.14
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-20,100000,4800000.0,4686234,97.63,4691129,97.73,4693024,97.77
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-20,25000,1204368.0,1163308,96.59,1165498,96.77,1165714,96.79
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-20,100000,4800000.0,4683236,97.57,4686676,97.64,4686986,97.65
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-20,100000,4800000.0,4722776,98.39,4729135,98.52,4733496,98.61
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-20,100000,4800000.0,4662931,97.14,4670577,97.3,4671456,97.32
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-20,100000,4856640.0,4725053,97.29,4731293,97.42,4734540,97.49
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-20,120000,5760000.0,5529609,96.0,5549011,96.34,5553665,96.42
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-21,100000,4800000.0,2106612,43.89,2133885,44.46,3634339,75.72
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-21,25000,1204368.0,494516,41.06,494594,41.07,914612,75.94
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-21,100000,4800000.0,1921948,40.04,1922940,40.06,3482091,72.54
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-21,100000,4800000.0,2199668,45.83,2238698,46.64,3134026,65.29
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-21,100000,4800000.0,1950735,40.64,1955437,40.74,3547302,73.9
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-21,100000,4856640.0,2064452,42.51,2087582,42.98,3179912,65.48
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-21,120000,5760000.0,2363892,41.04,2379999,41.32,3366082,58.44
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-22,100000,4800000.0,2778275,57.88,2873136,59.86,2986832,62.23
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-22,25000,1204368.0,774173,64.28,784474,65.14,799506,66.38
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-22,100000,4800000.0,2818019,58.71,3093495,64.45,3203868,66.75
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-22,100000,4800000.0,2801703,58.37,2832826,59.02,2938087,61.21
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-22,100000,4800000.0,2810213,58.55,3109748,64.79,3291365,68.57
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-22,100000,4856640.0,2812144,57.9,2892299,59.55,3062790,63.06
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-22,120000,5760000.0,3178498,55.18,3243685,56.31,3349155,58.15
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-23,100000,4800000.0,4450303,92.71,4457330,92.86,4620865,96.27
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-23,25000,1204368.0,1145965,95.15,1155395,95.93,1159204,96.25
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-23,100000,4800000.0,4631132,96.48,4640490,96.68,4645541,96.78
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-23,100000,4800000.0,4399794,91.66,4403559,91.74,4640132,96.67
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-23,100000,4800000.0,4567099,95.15,4587168,95.57,4621271,96.28
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-23,100000,4856640.0,4489197,92.43,4500719,92.67,4657489,95.9
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-23,120000,5760000.0,5234715,90.88,5239101,90.96,5348874,92.86
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-24,100000,4800000.0,4552195,94.84,4649245,96.86,4676031,97.42
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-24,25000,1204368.0,1153519,95.78,1161038,96.4,1163830,96.63
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-24,100000,4800000.0,4647296,96.82,4655414,96.99,4685931,97.62
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-24,100000,4800000.0,4523650,94.24,4658442,97.05,4705930,98.04
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-24,100000,4800000.0,4602843,95.89,4633991,96.54,4667450,97.24
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-24,100000,4856640.0,4578840,94.28,4678923,96.34,4715268,97.09
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-24,120000,5760000.0,5311275,92.21,5383647,93.47,5464519,94.87
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-25,100000,4800000.0,4645257,96.78,4660592,97.1,4692289,97.76
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-25,25000,1204368.0,1154141,95.83,1162422,96.52,1166701,96.87
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-25,100000,4800000.0,4651133,96.9,4666850,97.23,4689187,97.69
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-25,100000,4800000.0,4681711,97.54,4693329,97.78,4732749,98.6
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-25,100000,4800000.0,4617858,96.21,4643025,96.73,4670132,97.29
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-25,100000,4856640.0,4673197,96.22,4693073,96.63,4732344,97.44
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-25,120000,5760000.0,5406443,93.86,5426479,94.21,5524825,95.92
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-26,100000,4800000.0,4632592,96.51,4664268,97.17,4693679,97.78
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-26,25000,1204368.0,1159545,96.28,1163191,96.58,1166715,96.87
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-26,100000,4800000.0,4650804,96.89,4668565,97.26,4679562,97.49
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-26,100000,4800000.0,4693737,97.79,4710860,98.14,4732029,98.58
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-26,100000,4800000.0,4629535,96.45,4647015,96.81,4667307,97.24
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-26,100000,4856640.0,4685391,96.47,4714230,97.07,4732068,97.44
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-26,120000,5760000.0,5440072,94.45,5487321,95.27,5522682,95.88
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-27,100000,4800000.0,4660211,97.09,4684339,97.59,4693385,97.78
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-27,25000,1204368.0,1157458,96.11,1161898,96.47,1164886,96.72
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-27,100000,4800000.0,4669505,97.28,4679527,97.49,4686448,97.63
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-27,100000,4800000.0,4698757,97.89,4718171,98.3,4728918,98.52
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-27,100000,4800000.0,4637838,96.62,4654118,96.96,4663680,97.16
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-27,100000,4856640.0,4692761,96.63,4713896,97.06,4724107,97.27
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-27,120000,5760000.0,5436174,94.38,5479180,95.12,5503293,95.54
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-28,100000,4800000.0,4634889,96.56,4685331,97.61,4692866,97.77
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-28,25000,1204368.0,1147768,95.3,1163630,96.62,1164455,96.69
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-28,100000,4800000.0,4645602,96.78,4684235,97.59,4688740,97.68
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-28,100000,4800000.0,4663559,97.16,4724237,98.42,4729204,98.53
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-28,100000,4800000.0,4604156,95.92,4655116,96.98,4662051,97.13
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-28,100000,4856640.0,4656757,95.88,4719187,97.17,4724485,97.28
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-28,120000,5760000.0,5367544,93.19,5475498,95.06,5497156,95.44
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-29,100000,4800000.0,4393342,91.53,4666577,97.22,4685352,97.61
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-29,25000,1204368.0,1093613,90.8,1159112,96.24,1163066,96.57
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-29,100000,4800000.0,4407290,91.82,4658978,97.06,4682579,97.55
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-29,100000,4800000.0,4366558,90.97,4690116,97.71,4715146,98.23
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-29,100000,4800000.0,4384361,91.34,4632948,96.52,4653940,96.96
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-29,100000,4856640.0,4424608,91.1,4693307,96.64,4710402,96.99
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-29,120000,5760000.0,5078785,88.17,5423942,94.17,5466461,94.9
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-30,100000,4800000.0,4685816,97.62,4690871,97.73,4697360,97.86
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-30,25000,1204368.0,1164939,96.73,1165907,96.81,1166395,96.85
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-30,100000,4800000.0,4695108,97.81,4697928,97.87,4702278,97.96
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-30,100000,4800000.0,4720505,98.34,4725813,98.45,4729873,98.54
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-30,100000,4800000.0,4659944,97.08,4664526,97.18,4669201,97.28
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-30,100000,4856640.0,4715001,97.08,4719275,97.17,4723751,97.26
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-30,120000,5760000.0,5477643,95.1,5489427,95.3,5502736,95.53
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-08-31,100000,4800000.0,4683838,97.58,4685874,97.62,4694593,97.8
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-08-31,25000,1204368.0,1164227,96.67,1164862,96.72,1165866,96.8
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-08-31,100000,4800000.0,4695436,97.82,4696718,97.85,4702231,97.96
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-08-31,100000,4800000.0,4721995,98.37,4723797,98.41,4729307,98.53
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-08-31,100000,4800000.0,4662418,97.13,4664856,97.18,4675835,97.41
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-08-31,100000,4856640.0,4717911,97.14,4720183,97.19,4726348,97.32
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2025-08-31,120000,5760000.0,5488635,95.29,5492343,95.35,5508540,95.63
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-15,100000,4800000.0,4707263,98.07,4709761,98.12,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-06,140000,6720000.0,6623233,98.56,6635067,98.74,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-06,100000,4856640.0,4769234,98.2,4773229,98.28,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-06,120000,5760000.0,5550318,96.36,5564548,96.61,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-02-05,100000,4800000.0,4571725,95.24,4573941,95.29,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-02-05,25000,1204368.0,1152340,95.68,1153661,95.79,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-02-16,100000,4800000.0,4658832,97.06,4696265,97.84,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-15,25000,1204368.0,1157897,96.14,1158421,96.18,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2025-12-02,100000,4800000.0,3827591,79.74,3827704,79.74,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2025-12-02,25000,1204368.0,926274,76.91,926295,76.91,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2025-12-02,100000,4800000.0,3840692,80.01,3840809,80.02,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2025-12-02,100000,4800000.0,3799279,79.15,3799377,79.15,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2025-12-02,100000,4800000.0,3792753,79.02,3792892,79.02,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2025-12-02,100000,4856640.0,3805009,78.35,3805612,78.36,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-15,100000,4800000.0,4684511,97.59,4686232,97.63,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-15,100000,4800000.0,4708893,98.1,4712475,98.18,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-15,100000,4800000.0,4679455,97.49,4683752,97.58,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-15,140000,6720000.0,6569970,97.77,6579000,97.9,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-15,100000,4856640.0,4774464,98.31,4779787,98.42,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-11,165000,7920000.0,7093332,89.56,7179678,90.65,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-17,120000,5760000.0,5552470,96.4,5565804,96.63,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-04,120000,5760000.0,5541119,96.2,5565230,96.62,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-05,100000,4856640.0,4767003,98.15,4771296,98.24,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-05,120000,5760000.0,5556555,96.47,5568368,96.67,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-07,100000,4800000.0,4699364,97.9,4701747,97.95,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-07,25000,1204368.0,1158501,96.19,1158930,96.23,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-07,100000,4856640.0,4764775,98.11,4768795,98.19,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-07,120000,5760000.0,5549445,96.34,5563140,96.58,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-22,100000,4800000.0,4709184,98.11,4712128,98.17,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-11,120000,5760000.0,5561201,96.55,5573367,96.76,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-12,100000,4800000.0,4704441,98.01,4706152,98.04,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-10,100000,4800000.0,4695049,97.81,4709635,98.12,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-10,100000,4800000.0,4675765,97.41,4683371,97.57,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-10,140000,6720000.0,6582840,97.96,6623101,98.56,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-02-27,120000,5760000.0,5514159,95.73,5522971,95.88,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-02-04,100000,4800000.0,4624108,96.34,4627098,96.4,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-02-04,25000,1204368.0,1152674,95.71,1153958,95.81,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-02-04,100000,4800000.0,4680412,97.51,4683479,97.57,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-02-04,100000,4800000.0,4579991,95.42,4583747,95.49,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-22,25000,1204368.0,1158265,96.17,1158554,96.2,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-22,100000,4800000.0,4691478,97.74,4692844,97.77,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-22,100000,4800000.0,4711610,98.16,4716270,98.26,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-08,100000,4800000.0,4678220,97.46,4680629,97.51,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-12,25000,1204368.0,1158742,96.21,1158989,96.23,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-12,100000,4800000.0,4683715,97.58,4685318,97.61,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-12,100000,4800000.0,4708613,98.1,4713692,98.2,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-12,100000,4800000.0,4679934,97.5,4682563,97.55,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-24,100000,4800000.0,4670071,97.29,4678568,97.47,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-24,140000,6720000.0,6546650,97.42,6569078,97.75,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-24,100000,4856640.0,4760416,98.02,4772931,98.28,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-24,120000,5760000.0,5548433,96.33,5573242,96.76,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-25,100000,4800000.0,4702568,97.97,4705472,98.03,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-22,120000,5760000.0,5571270,96.72,5582072,96.91,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-22,100000,4800000.0,4680922,97.52,4684608,97.6,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-22,140000,6720000.0,6577105,97.87,6584434,97.98,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-03-06,100000,4800000.0,4627861,96.41,4670251,97.3,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-23,100000,4800000.0,4693132,97.77,4695759,97.83,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-08,140000,6720000.0,6626168,98.6,6635292,98.74,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-08,100000,4856640.0,4772806,98.27,4778420,98.39,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-03-06,25000,1204368.0,1153262,95.76,1155749,95.96,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-12,140000,6720000.0,6581256,97.94,6587815,98.03,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-12,100000,4856640.0,4775792,98.34,4779112,98.4,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-15,120000,5760000.0,5566802,96.65,5578712,96.85,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-17,100000,4856640.0,4771432,98.25,4775813,98.34,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-08,120000,5760000.0,5553137,96.41,5566342,96.64,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-09,100000,4800000.0,4684694,97.6,4687296,97.65,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-09,100000,4800000.0,4709596,98.12,4713164,98.19,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-09,100000,4800000.0,4681679,97.53,4684882,97.6,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-09,140000,6720000.0,6619892,98.51,6625920,98.6,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-09,100000,4856640.0,4773110,98.28,4777264,98.37,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-09,120000,5760000.0,5556447,96.47,5567853,96.66,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-10,100000,4856640.0,4763949,98.09,4776887,98.36,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-10,120000,5760000.0,5537006,96.13,5566793,96.65,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-23,100000,4800000.0,4677873,97.46,4682094,97.54,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-22,100000,4856640.0,4773581,98.29,4779139,98.4,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-23,140000,6720000.0,6535219,97.25,6539195,97.31,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-23,100000,4856640.0,4756933,97.95,4760608,98.02,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-23,120000,5760000.0,5549140,96.34,5557778,96.49,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-01-24,100000,4800000.0,4690846,97.73,4698879,97.89,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-24,25000,1204368.0,1155426,95.94,1157497,96.11,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-24,100000,4800000.0,4678028,97.46,4682880,97.56,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-24,100000,4800000.0,4693123,97.77,4704078,98.0,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-01-25,25000,1204368.0,1157454,96.1,1158078,96.16,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-01-25,100000,4800000.0,4683250,97.57,4685936,97.62,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-01-25,100000,4800000.0,4701522,97.95,4706229,98.05,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-01-25,100000,4800000.0,4677589,97.45,4681553,97.53,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-01-25,140000,6720000.0,6578611,97.9,6584428,97.98,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-01-25,100000,4856640.0,4770604,98.23,4775277,98.32,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-01-25,120000,5760000.0,5557600,96.49,5571845,96.73,0,0.0
81caade1-5845-4e96-80f9-3b0b751eda70,SAT9,2026-03-04,150000,7200000.0,6402716,88.93,6630440,92.09,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-02-05,100000,4800000.0,4681002,97.52,4683642,97.58,0,0.0
dd863048-59d2-4b02-88e3-f07270b17006,SAT No 5,2026-02-05,100000,4800000.0,4497361,93.7,4500609,93.76,0,0.0
bec5cdff-3109-4a88-93f9-0dd8e30d1c1c,SAT No 1,2026-02-28,25000,1204368.0,1151988,95.65,1154335,95.85,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-02-05,100000,4800000.0,4646669,96.81,4650902,96.89,0,0.0
c186f425-cc93-45be-bd06-61641fae7dc7,SAT No 6,2026-02-05,100000,4856640.0,4596439,94.64,4601647,94.75,0,0.0
c70579b6-34bc-4732-aded-cd2c7547e1f1,SAT No 7,2026-02-05,120000,5760000.0,5389681,93.57,5399470,93.74,0,0.0
448a8c35-f83a-4436-9f84-879597c79af7,SAT No 4,2026-02-06,100000,4800000.0,4696744,97.85,4714046,98.21,0,0.0
156d4c3e-da3d-4dc4-b66e-b1656fdece39,SAT No 10,2026-02-28,165000,7920000.0,6715589,84.79,6746624,85.18,0,0.0
98e87de7-64ed-4092-8462-314054ade4e8,SAT No 2,2026-02-28,100000,4800000.0,4644811,96.77,4649500,96.86,0,0.0
08f07e1d-7d6f-4cde-b2d2-4e2831d06889,SAT No 3,2026-02-28,100000,4800000.0,4640236,96.67,4646665,96.81,0,0.0
734bd73a-fdde-4897-b7fa-bfc50b3f1839,SAT No 8,2026-02-28,140000,6720000.0,6469919,96.28,6483165,96.48,0,0.0
